x y1 y2 y3 y4
3.8100000000 0.1367370695 -0.1950836638 -0.9718732794 -1.3036940127
3.8200000000 0.1307666800 -0.2379578484 -0.9868971806 -1.3556217090
3.8300000000 0.1401389646 -0.3071831613 -1.0256865361 -1.4730086620
3.8400000000 0.1426900089 -0.3791625873 -1.0761704243 -1.5980230205
3.8500000000 0.1564659096 -0.3490398256 -1.0829033743 -1.5884091096
3.8600000000 0.1639500518 -0.2867089410 -1.0552842948 -1.5059432876
3.8700000000 0.1446501023 -0.2510337792 -1.0301528071 -1.4258366886
3.8800000000 0.1050740250 -0.2247544458 -1.0368384337 -1.3666669045
3.8900000000 0.0517354445 -0.2553052459 -1.0550628265 -1.3621035170
3.9000000000 0.0050690430 -0.3174398506 -1.0664209372 -1.3889298307
3.9100000000 -0.0438671958 -0.4163368892 -1.1516046876 -1.5240743810
3.9200000000 -0.1020746022 -0.5466877423 -1.2314180561 -1.6760311962
3.9300000000 -0.1541982780 -0.6894007434 -1.2455762553 -1.7807787207
3.9400000000 -0.2020000242 -0.8079344978 -1.2608034802 -1.8667379538
3.9500000000 -0.2414533798 -0.8204740063 -1.2444895234 -1.8235101498
3.9600000000 -0.2905172383 -0.8131343228 -1.2312784273 -1.7538955117
3.9700000000 -0.3608887881 -0.8333728262 -1.2528569003 -1.7253409384
3.9800000000 -0.4012853438 -0.7507841710 -1.2523139041 -1.6018127313
3.9900000000 -0.4055526767 -0.6386971606 -1.2510729375 -1.4842174214
4.0000000000 -0.4056787257 -0.5467819239 -1.2560201091 -1.3971233073
4.0100000000 -0.3959775877 -0.3991422206 -1.3028570188 -1.3060216516
4.0200000000 -0.3806330178 -0.2607816608 -1.4314571475 -1.3116057904
4.0300000000 -0.3682317826 -0.1729035924 -1.5944877939 -1.3991596038
4.0400000000 -0.3478759188 -0.1271773038 -1.7445922373 -1.5238936223
4.0500000000 -0.3245517793 -0.1212970288 -1.8402281630 -1.6369734126
4.0600000000 -0.3231143493 -0.1428707472 -1.9314214138 -1.7511778117
4.0700000000 -0.3434022842 -0.1798951166 -2.0719987866 -1.9084916190
4.0800000000 -0.3940359510 -0.2548200838 -2.2243871059 -2.0851712387
4.0900000000 -0.4401350767 -0.3295110052 -2.3053547195 -2.1947306480
4.1000000000 -0.4713814724 -0.3938963521 -2.3587487924 -2.2812636720
4.1100000000 -0.5195002709 -0.5334423737 -2.4396499012 -2.4535920040
4.1200000000 -0.5804680265 -0.7015025387 -2.5155628191 -2.6365973313
4.1300000000 -0.6426284599 -0.8016261871 -2.5980402686 -2.7570379958
4.1400000000 -0.7014275948 -0.8716994838 -2.6417331862 -2.8120050751
4.1500000000 -0.7647183663 -0.9586507004 -2.6812365731 -2.8751689072
4.1600000000 -0.8086453979 -1.0330866815 -2.7162912135 -2.9407324971
4.1700000000 -0.8058170348 -1.0300800885 -2.7448770094 -2.9691400631
4.1800000000 -0.7759743118 -1.0137594279 -2.7412359198 -2.9790210359
4.1900000000 -0.7394799899 -0.9933727672 -2.6659645791 -2.9198573564
4.2000000000 -0.7302418666 -0.9796128022 -2.6104190645 -2.8597900001
4.2100000000 -0.7352834417 -0.9327428253 -2.5742495790 -2.7717089626
4.2200000000 -0.7527514397 -0.8535452316 -2.5312972572 -2.6320910491
4.2300000000 -0.7645165470 -0.8187305516 -2.4540913635 -2.5083053681
4.2400000000 -0.7329929291 -0.7633908915 -2.3845677195 -2.4149656820
4.2500000000 -0.7043315918 -0.6369311112 -2.2817736235 -2.2143731430
4.2600000000 -0.7031457558 -0.4231554630 -2.1600743743 -1.8800840815
4.2700000000 -0.7009289202 -0.1581637009 -2.0727470537 -1.5299818343
4.2800000000 -0.6658253374 0.0443990278 -1.9526063375 -1.2423819723
4.2900000000 -0.6312557861 0.1259328122 -1.8912414594 -1.1340528611
4.3000000000 -0.6069133368 0.2117684446 -1.8917344750 -1.0730526935
4.3100000000 -0.5787370927 0.3680929080 -1.8480611404 -0.9012311396
4.3200000000 -0.5756566493 0.5012903988 -1.7731873805 -0.6962403324
4.3300000000 -0.5888436456 0.5645322662 -1.7393968843 -0.5860209725
4.3400000000 -0.5836669838 0.5708301596 -1.6987282045 -0.5442310610
4.3500000000 -0.5660796853 0.4927711729 -1.6786282622 -0.6197774039
4.3600000000 -0.5463112044 0.3401237485 -1.6975644474 -0.8111294945
4.3700000000 -0.5443801690 0.1799499661 -1.6658297173 -0.9414995822
4.3800000000 -0.5669808448 0.0548069267 -1.6183778706 -0.9965900991
4.3900000000 -0.5816068380 -0.0558701430 -1.5793557106 -1.0536190155
4.4000000000 -0.5762061917 -0.1269215659 -1.5414388825 -1.0921542567
4.4100000000 -0.5762681363 -0.2104072780 -1.5485113572 -1.1826504989
4.4200000000 -0.5889304956 -0.3612491203 -1.5119214491 -1.2842400738
4.4300000000 -0.5925350195 -0.5220208953 -1.4356772739 -1.3651631497
4.4400000000 -0.5840445598 -0.6222124681 -1.3505899610 -1.3887578693
4.4500000000 -0.5572941669 -0.6184166135 -1.2331628877 -1.2942853342
4.4600000000 -0.5375292351 -0.6054379176 -1.1342869441 -1.2021956266
4.4700000000 -0.5310045908 -0.5877177430 -1.0334057818 -1.0901189340
4.4800000000 -0.5171043078 -0.5434579844 -0.9552166044 -0.9815702811
4.4900000000 -0.4972559592 -0.4541440654 -0.9476169931 -0.9045050993
4.5000000000 -0.4904362780 -0.3602690796 -0.9903007192 -0.8601335209
4.5100000000 -0.5280477483 -0.3280355358 -1.0912750650 -0.8912628525
4.5200000000 -0.5873327729 -0.2676196072 -1.2785444835 -0.9588313178
4.5300000000 -0.6695002452 -0.2216263992 -1.4759558888 -1.0280820428
4.5400000000 -0.7893119011 -0.2914837006 -1.6751904617 -1.1773622612
4.5500000000 -0.8940734482 -0.2972282674 -1.8513839094 -1.2545387287
4.5600000000 -0.9826601433 -0.2367795438 -2.0495341558 -1.3036535563
4.5700000000 -1.0539749119 -0.2453184048 -2.2260963037 -1.4174397966
4.5800000000 -1.0890841809 -0.3382141818 -2.2872050647 -1.5363350656
4.5900000000 -1.1128929428 -0.4809401340 -2.3217967877 -1.6898439788
4.6000000000 -1.1168082271 -0.5732818889 -2.3224388460 -1.7789125078
4.6100000000 -1.0976797343 -0.6093080670 -2.3225373639 -1.8341656965
4.6200000000 -1.0941494597 -0.6406771379 -2.3313238718 -1.8778515500
4.6300000000 -1.0620736304 -0.6357514244 -2.2922776301 -1.8659554240
4.6400000000 -1.0105937678 -0.6630363448 -2.2344695544 -1.8869121314
4.6500000000 -0.9904115535 -0.7770458321 -2.1642026166 -1.9508368952
4.6600000000 -0.9893395207 -0.8796302984 -2.0320026666 -1.9222934444
4.6700000000 -1.0089090384 -0.9600401338 -1.8948005536 -1.8459316489
4.6800000000 -1.0354467646 -1.0315996140 -1.7715845814 -1.7677374307
4.6900000000 -1.0223373661 -1.0740969412 -1.6156854462 -1.6674450212
4.7000000000 -0.9979546070 -1.0863752939 -1.5090952110 -1.5975158980
4.7100000000 -0.9944339975 -1.0479354969 -1.4457418171 -1.4992433166
4.7200000000 -0.9805449567 -0.9718162406 -1.4279696607 -1.4192409446
4.7300000000 -0.9519416740 -0.9186810569 -1.4237437808 -1.3904831637
4.7400000000 -0.9254102367 -0.9526742612 -1.3505847141 -1.3778487386
4.7500000000 -0.9098296798 -1.0113942596 -1.2896147413 -1.3911793211
4.7600000000 -0.8994007187 -1.0010563577 -1.2085248790 -1.3101805179
4.7700000000 -0.8719306447 -0.9639761639 -1.0959346059 -1.1879801252
4.7800000000 -0.8308017307 -0.9423868273 -1.0426414014 -1.1542264980
4.7900000000 -0.8105272699 -0.9042652236 -1.0365952359 -1.1303331896
4.8000000000 -0.7987178690 -0.8403678215 -1.0114704298 -1.0531203823
4.8100000000 -0.7634163793 -0.7665274172 -0.9550866325 -0.9581976703
4.8200000000 -0.7317635853 -0.6982015805 -0.9282338681 -0.8946718633
4.8300000000 -0.7103941206 -0.6476737444 -0.9487038685 -0.8859834923
4.8400000000 -0.6785540786 -0.6316918975 -0.9417682378 -0.8949060566
4.8500000000 -0.6515986322 -0.6760398001 -0.8932079834 -0.9176491512
4.8600000000 -0.6368769860 -0.6578781997 -0.8176039402 -0.8386051539
4.8700000000 -0.6282621668 -0.5442198730 -0.7058392210 -0.6217969272
4.8800000000 -0.6067188611 -0.4838914327 -0.5821520586 -0.4593246302
4.8900000000 -0.5709505050 -0.5127120972 -0.3832787176 -0.3250403098
4.9000000000 -0.5390875553 -0.5591814960 -0.1848264472 -0.2049203880
4.9100000000 -0.5130321189 -0.5808088171 -0.0143698590 -0.0821465572
4.9200000000 -0.4749678833 -0.6071397766 0.1703146681 0.0381427748
4.9300000000 -0.4430970245 -0.6037922167 0.3454183022 0.1847231101
4.9400000000 -0.4009842466 -0.5149136734 0.5638534486 0.4499240219
4.9500000000 -0.3469097443 -0.3573314073 0.6680548186 0.6576331557
4.9600000000 -0.2908109597 -0.1907303405 0.6836463048 0.7837269240
4.9700000000 -0.2472107630 -0.0815182698 0.7501899373 0.9158824304
4.9800000000 -0.2466242532 -0.0215950645 0.8056986922 1.0307278810
4.9900000000 -0.2360104304 0.0212844115 0.8227902387 1.0800850806
5.0000000000 -0.2031891982 0.0456218390 0.8862926992 1.1351037364
5.0100000000 -0.1678316880 0.0826532269 1.0131258907 1.2636108055
5.0200000000 -0.1411370917 0.1096618214 1.1566312062 1.4074301193
5.0300000000 -0.1331364902 0.0964361127 1.3011901449 1.5307627478
5.0400000000 -0.0971528397 0.1395200662 1.4318755697 1.6685484755
5.0500000000 -0.0401242951 0.2820922095 1.5775347336 1.8997512382
5.0600000000 -0.0082771139 0.4485007878 1.7498147950 2.2065926967
5.0700000000 -0.0060440510 0.4977928774 1.8979032083 2.4017401367
5.0800000000 -0.0180778090 0.4911359490 2.0386539257 2.5478676837
5.0900000000 -0.0351984136 0.5178037062 2.1183262050 2.6713283248
5.1000000000 -0.0576793267 0.4982251269 2.1320011391 2.6879055928
5.1100000000 -0.1025498649 0.4459618677 2.0969648789 2.6454766115
5.1200000000 -0.1501683425 0.4321094929 2.0123161922 2.5945940276
5.1300000000 -0.1670525972 0.4728489494 1.9267797311 2.5666812777
5.1400000000 -0.1754589457 0.4538755520 1.7929913615 2.4223258591
5.1500000000 -0.1890849703 0.3440862259 1.6755773615 2.2087485577
5.1600000000 -0.1957633647 0.2568144442 1.6383814307 2.0909592396
5.1700000000 -0.1831347482 0.2148074548 1.6106275184 2.0085697214
5.1800000000 -0.1620344014 0.1982308682 1.5592426347 1.9195079043
5.1900000000 -0.1380600463 0.1793957576 1.5246499511 1.8421057550
5.2000000000 -0.1123118392 0.1988340973 1.4922142049 1.8033601414
5.2100000000 -0.1038518451 0.2853894341 1.4121782878 1.8014195670
5.2200000000 -0.1087544404 0.3746724104 1.3317052828 1.8151321337
5.2300000000 -0.1201709870 0.3943089983 1.2991952082 1.8136751935
5.2400000000 -0.1271168981 0.3889825551 1.2547853813 1.7708848346
5.2500000000 -0.1385841265 0.4277613387 1.1174839571 1.6838294222
5.2600000000 -0.1658378245 0.4905018481 0.9487754384 1.6051151110
5.2700000000 -0.1688022331 0.5130139198 0.8948399197 1.5766560726
5.2800000000 -0.1457191199 0.4579833057 0.8976692864 1.5013717120
5.2900000000 -0.1060774930 0.3682388160 0.9311604472 1.4054767561
5.3000000000 -0.0519885578 0.3060164053 1.0087838319 1.3667887951
5.3100000000 -0.0018981592 0.2664921271 1.0781864030 1.3465766894
5.3200000000 0.0589635173 0.1854276451 1.1224740831 1.2489382109
5.3300000000 0.1138711050 0.0988159391 1.1998248718 1.1847697058
5.3400000000 0.1655606964 0.0447325238 1.3623413863 1.2415132137
5.3500000000 0.2454173149 0.0245693918 1.5467289120 1.3258809889
5.3600000000 0.3265943858 -0.0306973670 1.7250732542 1.3677815014
5.3700000000 0.3898168972 -0.1130796115 1.9503253812 1.4474288724
5.3800000000 0.4340144822 -0.1390279639 2.1681567930 1.5951143469
5.3900000000 0.4564191816 -0.1528655125 2.3262860575 1.7170013634
5.4000000000 0.4476725600 -0.1786960660 2.4444401251 1.8180714991
5.4100000000 0.4279909358 -0.1829582283 2.5063471511 1.8953979869
5.4200000000 0.3943875007 -0.1727895177 2.4877505372 1.9205735188
5.4300000000 0.3449027896 -0.2011107615 2.3711502124 1.8251366612
5.4400000000 0.3300108598 -0.1917338022 2.2228508432 1.7011061811
5.4500000000 0.3344904438 -0.1724960826 2.1236966107 1.6167100843
5.4600000000 0.3475285034 -0.2066684339 2.0075917906 1.4533948534
5.4700000000 0.3819091805 -0.1921725585 1.9171825338 1.3431007948
5.4800000000 0.4260396971 -0.1018947566 1.8858590190 1.3579245653
5.4900000000 0.4522948839 -0.0701599253 1.8073928824 1.2849380732
5.5000000000 0.4593859530 -0.1342646497 1.7249052751 1.1312546723
5.5100000000 0.4690835394 -0.1728000086 1.7064718768 1.0645883288
5.5200000000 0.4829403001 -0.1299688500 1.6931377380 1.0802285878
5.5300000000 0.4999487601 -0.0484975961 1.6257283022 1.0772819459
5.5400000000 0.5342027074 0.0558894619 1.5433966695 1.0650834240
5.5500000000 0.5880269397 0.1598801967 1.4880881721 1.0599414291
5.5600000000 0.6149267948 0.1128770114 1.4184524945 0.9164027111
5.5700000000 0.6192671042 -0.0276478818 1.4034584723 0.7565434864
5.5800000000 0.6262776875 -0.1920734620 1.4575617170 0.6392105675
5.5900000000 0.6242381077 -0.3966161101 1.4959057996 0.4750515818
5.6000000000 0.6005223748 -0.5464204801 1.5032753841 0.3563325291
5.6100000000 0.5725965030 -0.6091207288 1.4927994048 0.3110821730
5.6200000000 0.5666299508 -0.5605151414 1.4720432388 0.3448981466
5.6300000000 0.5707977702 -0.4437070214 1.4475966604 0.4330918688
5.6400000000 0.5804776769 -0.3303234782 1.4130277870 0.5022266318
5.6500000000 0.5886834029 -0.2839481758 1.3061609394 0.4335293608
5.6600000000 0.5785600999 -0.3065218743 1.1608086196 0.2757266454
5.6700000000 0.5756464836 -0.2878950600 1.0966249017 0.2330833582
5.6800000000 0.5986619831 -0.2233864986 1.1171269783 0.2950784966
5.6900000000 0.6187989217 -0.1432422875 1.2153934642 0.4533522551
5.7000000000 0.6370530498 -0.0017034889 1.3279628133 0.6892062746
5.7100000000 0.6621430731 0.1511965654 1.3748134855 0.8638669778
5.7200000000 0.6843876744 0.3066074202 1.3751113638 0.9973311096
5.7300000000 0.7245357086 0.4572084071 1.3603320783 1.0930047767
5.7400000000 0.7749942990 0.5452467552 1.3476240709 1.1178765271
5.7500000000 0.8293936923 0.6095475954 1.3626580152 1.1428119182
5.7600000000 0.8897150725 0.6643569744 1.3768023005 1.1514442025
5.7700000000 0.9405574329 0.7650617978 1.3890693349 1.2135736999
5.7800000000 0.9655851407 0.8809973927 1.3426714197 1.2580836717
5.7900000000 0.9715633162 0.9457929122 1.2564582918 1.2306878878
5.8000000000 0.9675295118 0.9617913761 1.1982801085 1.1925419727
5.8100000000 0.9341339877 0.9140874437 1.1605318600 1.1404853159
5.8200000000 0.8860707869 0.7977846951 1.1542081665 1.0659220746
5.8300000000 0.8502391391 0.7341558369 1.2066648939 1.0905815917
5.8400000000 0.8378015398 0.6861611199 1.2501726616 1.0985322417
5.8500000000 0.8411394638 0.6208067480 1.2352959121 1.0149631963
5.8600000000 0.8341829271 0.6179634047 1.1950136612 0.9787941387
5.8700000000 0.8188989435 0.6417803598 1.1721978492 0.9950792655
5.8800000000 0.8222984084 0.6611690726 1.2187917375 1.0576624017
5.8900000000 0.8380138077 0.6779214342 1.3038038169 1.1437114434
5.9000000000 0.8567774440 0.7183985766 1.4095949351 1.2712160677
5.9100000000 0.8981138120 0.7483468667 1.4775625537 1.3277956083
5.9200000000 0.9228230321 0.7605293544 1.4976706874 1.3353770097
5.9300000000 0.9154990248 0.7061197546 1.4756115871 1.2662323168
5.9400000000 0.8982195689 0.5787612427 1.4419735204 1.1225151942
5.9500000000 0.8726294024 0.4763384303 1.4489326054 1.0526416333
5.9600000000 0.8403884154 0.4411136680 1.4037815956 1.0045068481
5.9700000000 0.8167239967 0.4767309061 1.3503209036 1.0103278129
5.9800000000 0.8064079232 0.5427873111 1.3187011530 1.0550805409
5.9900000000 0.8080243061 0.6001071644 1.2993352880 1.0914181463
6.0000000000 0.8314179864 0.6391119251 1.3039663206 1.1116602594
6.0100000000 0.8429186510 0.6061964186 1.2562328084 1.0195105759
6.0200000000 0.8463472330 0.5488618641 1.1655947013 0.8681093325
6.0300000000 0.8459072547 0.4475479564 1.0272098322 0.6288505339
6.0400000000 0.8064602603 0.3123825900 0.8340429634 0.3399652931
6.0500000000 0.7620228186 0.2420017388 0.6526374127 0.1326163329
6.0600000000 0.7289903604 0.2103512402 0.5096445341 -0.0089945861
6.0700000000 0.7034844614 0.1975698749 0.4404549012 -0.0654596854
6.0800000000 0.6856412391 0.1094058999 0.4173656630 -0.1588696762
6.0900000000 0.6670402652 0.0074628515 0.3789152271 -0.2806621865
6.1000000000 0.6443952821 -0.0176512250 0.3270918919 -0.3349546151
6.1100000000 0.6180271165 -0.0358818408 0.2541145238 -0.3997944335
6.1200000000 0.6144318300 -0.0452067305 0.1774840520 -0.4821545085
6.1300000000 0.6477278043 0.0728708995 0.1632559610 -0.4116009438
6.1400000000 0.6853858824 0.1698116389 0.2517248525 -0.2638493911
6.1500000000 0.6969022425 0.2378085205 0.3447259511 -0.1143677710
6.1600000000 0.6903411602 0.3558806037 0.4193675557 0.0849069992
6.1700000000 0.6886505916 0.4197679856 0.4996417885 0.2307591825
6.1800000000 0.7064188827 0.4379221631 0.5267019328 0.2582052133
6.1900000000 0.7195462327 0.3971991007 0.5254359012 0.2030887692
6.2000000000 0.7205525206 0.3845487868 0.5423595438 0.2063558100
6.2100000000 0.7237186725 0.4186399861 0.5049174040 0.1998387176
6.2200000000 0.7148511350 0.4394253744 0.4083035320 0.1328777714
6.2300000000 0.6979874499 0.4667075332 0.3119952131 0.0807152965
6.2400000000 0.6667249002 0.4906361336 0.2512128388 0.0751240722
6.2500000000 0.6157223711 0.4936120238 0.2366894461 0.1145790989
6.2600000000 0.5592439845 0.5194261682 0.1672809536 0.1274631373
6.2700000000 0.5015129536 0.5111405861 0.0914036834 0.1010313159
6.2800000000 0.4486028140 0.4877374878 0.0790549866 0.1181896604
6.2900000000 0.3930371659 0.5019691947 0.0474246708 0.1563566996
6.3000000000 0.3274108246 0.4490478009 -0.0335590330 0.0880779433
6.3100000000 0.2726751407 0.2926236952 -0.1006753635 -0.0807268090
6.3200000000 0.2282850579 0.0672219588 -0.2088790354 -0.3699421345
6.3300000000 0.1819619142 -0.1140481766 -0.3984941799 -0.6945042707
6.3400000000 0.1509200161 -0.1450384388 -0.5705866166 -0.8665450715
6.3500000000 0.1614118327 -0.0658166697 -0.6850874549 -0.9123159573
6.3600000000 0.2046163942 0.0012330305 -0.7752995395 -0.9786829031
6.3700000000 0.2565714279 0.0629090713 -0.9140394046 -1.1077017612
6.3800000000 0.3019102863 0.1964016963 -1.0945377775 -1.2000463675
6.3900000000 0.3288372917 0.3600978877 -1.2477370932 -1.2164764972
6.4000000000 0.3326913638 0.5143882675 -1.3664639253 -1.1847670216
6.4100000000 0.3297541909 0.6783699354 -1.3923816116 -1.0437658672
6.4200000000 0.3231852705 0.8305914103 -1.4200611116 -0.9126549717
6.4300000000 0.3015617416 0.9617837075 -1.5189118504 -0.8586898845
6.4400000000 0.2866558303 1.0687155449 -1.5856906903 -0.8036309757
6.4500000000 0.2865944496 1.1308120980 -1.6451158878 -0.8008982394
6.4600000000 0.2612481781 1.1381638605 -1.7298699784 -0.8529542960
6.4700000000 0.2121532189 1.0580569184 -1.8054425891 -0.9595388896
6.4800000000 0.1613998426 0.9849828211 -1.8731026898 -1.0495197113
6.4900000000 0.1180849888 0.9996292687 -1.8734988564 -0.9919545765
6.5000000000 0.0850983288 1.0085362808 -1.7939160275 -0.8704780754
6.5100000000 0.0723737480 1.0170247813 -1.7317516910 -0.7871006578
6.5200000000 0.0561045332 1.0140177902 -1.7482800601 -0.7903668031
6.5300000000 0.0132401028 0.9291735721 -1.7824846762 -0.8665512069
6.5400000000 -0.0215086281 0.7544290972 -1.7834828994 -1.0075451741
6.5500000000 -0.0480222789 0.5880970646 -1.7411225067 -1.1050031633
6.5600000000 -0.0775587062 0.4802489779 -1.6679821982 -1.1101745142
6.5700000000 -0.1169118225 0.3773302873 -1.6069332382 -1.1126911285
6.5800000000 -0.1721044826 0.2943127373 -1.5761542737 -1.1097370537
6.5900000000 -0.2087011876 0.2978054878 -1.5617260847 -1.0552194093
6.6000000000 -0.2400999668 0.3584107211 -1.5617025623 -0.9631918744
6.6100000000 -0.2819024981 0.4259564285 -1.5399187629 -0.8320598363
6.6200000000 -0.3405172997 0.4335563207 -1.4820356590 -0.7079620386
6.6300000000 -0.4008336648 0.4040132669 -1.4156443321 -0.6107974005
6.6400000000 -0.4292418565 0.3701659812 -1.3728291748 -0.5734213372
6.6500000000 -0.4403259717 0.3936034394 -1.3058134912 -0.4718840801
6.6600000000 -0.4712879855 0.4047808838 -1.2857248136 -0.4096559443
6.6700000000 -0.4933332309 0.2955205534 -1.2852136945 -0.4963599102
6.6800000000 -0.5073206310 0.1271677109 -1.2367910911 -0.6023027492
6.6900000000 -0.5454041412 -0.1135219645 -1.2159432499 -0.7840610732
6.7000000000 -0.5723130561 -0.3832954964 -1.2676124083 -1.0785948486
6.7100000000 -0.6050906451 -0.6726846522 -1.3702931828 -1.4378871899
6.7200000000 -0.6464344997 -0.9357726334 -1.4690028808 -1.7583410145
6.7300000000 -0.6687597211 -1.0993041564 -1.5718112585 -2.0023556939
6.7400000000 -0.6937090952 -1.2364561722 -1.6400655718 -2.1828126488
6.7500000000 -0.7249002263 -1.3322416515 -1.6612995338 -2.2686409589
6.7600000000 -0.7383628536 -1.3135297182 -1.7084178173 -2.2835846819
6.7700000000 -0.7419918307 -1.1741467758 -1.8058832531 -2.2380381982
6.7800000000 -0.7445569062 -1.0418591765 -1.8680594543 -2.1653617247
6.7900000000 -0.7620644095 -0.9996292831 -1.9178278022 -2.1553926757
6.8000000000 -0.7945473501 -0.9092396181 -2.0183789559 -2.1330712239
6.8100000000 -0.8272079712 -0.7705215196 -2.1032461661 -2.0465597144
6.8200000000 -0.8555486512 -0.6828617518 -2.1679905029 -1.9953036034
6.8300000000 -0.8754218631 -0.6006678520 -2.1839637531 -1.9092097420
6.8400000000 -0.8915377217 -0.4814538219 -2.1180749998 -1.7079910999
6.8500000000 -0.9140499425 -0.4301465157 -2.0704885273 -1.5865851005
6.8600000000 -0.9226214890 -0.4804421144 -2.1379481215 -1.6957687469
6.8700000000 -0.9050821875 -0.4912489047 -2.2019474898 -1.7881142069
6.8800000000 -0.8740915470 -0.4666997551 -2.1332988277 -1.7259070358
6.8900000000 -0.8620725698 -0.4591961016 -2.0447798998 -1.6419034317
6.9000000000 -0.8699513425 -0.5335100684 -1.9699317890 -1.6334905149
6.9100000000 -0.8804016769 -0.6287396432 -1.8725981989 -1.6209361651
6.9200000000 -0.8987563203 -0.7179595023 -1.7602974141 -1.5795005960
6.9300000000 -0.9024027579 -0.8435842819 -1.6741786079 -1.6153601319
6.9400000000 -0.8852348434 -0.9588559556 -1.5323783249 -1.6059994371
6.9500000000 -0.8543810483 -1.0677013527 -1.3781989377 -1.5915192420
6.9600000000 -0.8147469135 -1.1997769073 -1.2584935469 -1.6435235406
6.9700000000 -0.7825515335 -1.3511630496 -1.1183711168 -1.6869826329
6.9800000000 -0.7797494565 -1.4862305341 -1.0407448199 -1.7472258975
6.9900000000 -0.7896905418 -1.6537284027 -1.0046180126 -1.8686558736
7.0000000000 -0.7679487667 -1.7820048562 -0.9102577464 -1.9243138359
7.0100000000 -0.7417916417 -1.8313329177 -0.8091932441 -1.8987345202
7.0200000000 -0.7291982185 -1.8350794009 -0.7819767636 -1.8878579459
7.0300000000 -0.7085132865 -1.7837661952 -0.7903748781 -1.8656277867
7.0400000000 -0.6989075346 -1.7087729666 -0.8303786123 -1.8402440443
7.0500000000 -0.7185992045 -1.6680356010 -0.9359753339 -1.8854117304
7.0600000000 -0.7489575252 -1.6273901761 -1.0243019174 -1.9027345683
7.0700000000 -0.7701990799 -1.5484043730 -1.0711015206 -1.8493068137
7.0800000000 -0.7795194673 -1.4543765879 -1.1115001275 -1.7863572481
7.0900000000 -0.7584368920 -1.3228416180 -1.0958899210 -1.6602946470
7.1000000000 -0.7242722337 -1.1238102864 -1.0849995118 -1.4845375645
7.1100000000 -0.7039042383 -0.8885291696 -1.0803481800 -1.2649731113
7.1200000000 -0.6872595345 -0.6724951096 -1.0279874611 -1.0132230362
7.1300000000 -0.6728472990 -0.5448347144 -0.9757065331 -0.8476939485
7.1400000000 -0.6550986574 -0.5380246884 -0.9379801560 -0.8209061869
7.1500000000 -0.6532464867 -0.5853327522 -0.9234168401 -0.8555031057
7.1600000000 -0.6644019092 -0.6617182592 -0.8921228814 -0.8894392314
7.1700000000 -0.6688451861 -0.7512552124 -0.8288658220 -0.9112758484
7.1800000000 -0.6500958457 -0.8106345660 -0.7992571023 -0.9597958226
7.1900000000 -0.6272085302 -0.8388665021 -0.8161502193 -1.0278081912
7.2000000000 -0.6356137399 -0.8476059695 -0.8266070772 -1.0385993068
7.2100000000 -0.6212703985 -0.7686868391 -0.7891972148 -0.9366136554
7.2200000000 -0.5889994963 -0.5770415458 -0.7406548757 -0.7286969252
7.2300000000 -0.5935734678 -0.3465074611 -0.7259375091 -0.4788715024
7.2400000000 -0.5948697426 -0.1960700155 -0.7187284495 -0.3199287223
7.2500000000 -0.5931687996 -0.1295394157 -0.7976149109 -0.3339855270
7.2600000000 -0.6041240251 -0.0691098553 -0.9114660593 -0.3764518895
7.2700000000 -0.6305109888 -0.0384911995 -0.9554010566 -0.3633812674
7.2800000000 -0.6787275475 -0.0527739656 -1.0208742791 -0.3949206973
7.2900000000 -0.6968917261 -0.0380603323 -1.0698253913 -0.4109939975
7.3000000000 -0.6946530760 -0.0417937107 -1.0944116091 -0.4415522437
7.3100000000 -0.6927413199 -0.0248236868 -1.1277809606 -0.4598633275
7.3200000000 -0.6527213077 0.0468849602 -1.1348308433 -0.4352245754
7.3300000000 -0.6170314416 0.1032163412 -1.1580415454 -0.4377937625
7.3400000000 -0.6091960601 0.1962919766 -1.1858007751 -0.3803127384
7.3500000000 -0.5993006843 0.3156888147 -1.1660738322 -0.2510843332
7.3600000000 -0.5956608135 0.4219130262 -1.1324900814 -0.1149162417
7.3700000000 -0.6133328587 0.4512432869 -1.0795296996 -0.0149535539
7.3800000000 -0.6184560018 0.4318023867 -0.9663654266 0.0838929619
7.3900000000 -0.6079529835 0.4206792665 -0.8377402247 0.1908920253
7.4000000000 -0.6046072117 0.3661633374 -0.7030294804 0.2677410687
7.4100000000 -0.6066137611 0.2368754591 -0.5782314186 0.2652578016
7.4200000000 -0.5873385839 0.1839058815 -0.4349524874 0.3362919780
7.4300000000 -0.5624242788 0.2409560958 -0.3136628214 0.4897175532
7.4400000000 -0.5526650048 0.2850249671 -0.2663986175 0.5712913544
7.4500000000 -0.5529445817 0.2314576955 -0.2304704159 0.5539318613
7.4600000000 -0.5421433293 0.1637805697 -0.1611031231 0.5448207759
7.4700000000 -0.5070358523 0.1775940227 -0.1084923015 0.5761375735
7.4800000000 -0.4686614634 0.2201336683 -0.0997502772 0.5890448545
7.4900000000 -0.4375613646 0.2227854470 -0.0822082476 0.5781385640
7.5000000000 -0.4052798416 0.1811754718 -0.0360541165 0.5504011969
7.5100000000 -0.3590125275 0.2021283482 0.0787039680 0.6398448437
7.5200000000 -0.3188489763 0.2346766086 0.1950423547 0.7485679396
7.5300000000 -0.2912974011 0.2391729019 0.2742973164 0.8047676193
